datetime,Unnamed: 0,text,isRetweet,processed_text,topics,top_3_topics,topic_confidences,sentiment,sentiment_score,named_entities,cluster,Climate & Environment,Consumer & Retail,Corporate Sector,Crypto & Digital Assets,Education & Knowledge,Energy & Commodities,Financial Markets,Geopolitics & Policy,Health & Biotech,Legal & Regulation,Macro Finance,Real Estate & Housing,Society & Labor,Tech & Innovation,Transport & Logistics,Uncertain
2025-03-29 14:23:00,875,Thank you Faye ?? So honored with your words!,False,faye thank honored word,['Uncertain'],"Financial Markets, Society & Labor, Crypto & Digital Assets","[0.019, 0.008, 0.001]",POSITIVE,0.9998,['faye thank'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-28 16:52:00,876,"My Administration is breaking all modern Presidential Staffing Records since taking Office on January 20th. The Presidential Personnel Office has made over 2,200 offers, all accepted, to exceptionally qualified Candidates, who are helping us MAKE AMERICA GREAT AGAIN. We have sent more Nominations to the Senate than anyone ever before, and will continue to hire America First Patriots as we work together to unleash our Nation??s, Golden Age!",False,administration make america senate america golden age breaking modern presidential staffing record since taking office january presidential personnel office made offer accepted exceptionally qualified candidate helping u great sent nomination anyone ever continue hire first patriot work together unleash nation,['Geopolitics & Policy'],"Geopolitics & Policy, Society & Labor, Legal & Regulation","[0.848, 0.0, 0.0]",POSITIVE,0.9984,"['senate america golden', 'january', 'first']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 15:17:00,877,"I am pleased to announce that Mark Brnovich will be our next United States Ambassador to Serbia. Mark is a proud Veteran of the Army National Guard, and previously served as Attorney General for the Great State of Arizona. As the son of refugees who fled communism, Mark will be a strong advocate for Freedom, and always put AMERICA FIRST. Congratulations Mark!",False,mark brnovich united states serbia mark army national guard great arizona mark freedom america congratulations mark pleased announce next ambassador proud veteran previously served attorney general son refugee fled communism strong advocate always put first,['Geopolitics & Policy'],"Geopolitics & Policy, Legal & Regulation, Society & Labor","[0.941, 0.041, 0.0]",POSITIVE,0.9992,"['first', 'serbia mark army national guard', 'freedom america', 'arizona', 'mark brnovich']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 11:10:00,881,"I just finished speaking with Prime Minister Mark Carney, of Canada. It was an extremely productive call, we agree on many things, and will be meeting immediately after Canada??s upcoming Election to work on elements of Politics, Business, and all other factors, that will end up being great for both the United States of America and Canada. Thank you for your attention to this matter!",False,mark carney canada canada politics business united states america canada finished speaking prime minister extremely productive call agree many thing meeting immediately upcoming election work element factor end great thank attention matter,['Geopolitics & Policy'],"Geopolitics & Policy, Corporate Sector, Society & Labor","[0.949, 0.003, 0.0]",POSITIVE,0.999,"['mark carney canada', 'canada', 'united states america canada']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28 09:38:00,883,??TRUMP IS ALWAYS RIGHT!?? This from the New York Times!,False,trump new york times always right,"['Financial Markets', 'Geopolitics & Policy']","Financial Markets, Geopolitics & Policy, Macro Finance","[0.967, 0.509, 0.083]",POSITIVE,0.9998,['trump new york times'],2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2025-03-27 14:12:00,884,"As we advance our America First Agenda, it is essential that we maintain EVERY Republican Seat in Congress. We must be unified to accomplish our Mission, and Elise Stefanik has been a vital part of our efforts from the very beginning. I have asked Elise, as one of my biggest Allies, to remain in Congress to help me deliver Historic Tax Cuts, GREAT Jobs, Record Economic Growth, a Secure Border, Energy Dominance, Peace Through Strength, and much more, so we can MAKE AMERICA GREAT AGAIN. With a very tight Majority, I don??t want to take a chance on anyone else running for Elise??s seat. The people love Elise and, with her, we have nothing to worry about come Election Day. There are others that can do a good job at the United Nations. Therefore, Elise will stay in Congress, rejoin the House Leadership Team, and continue to fight for our amazing American People. Speaker Johnson is thrilled! I look forward to the day when Elise is able to join my Administration in the future. She is absolutely FANTASTIC. Thank you Elise!",False,america every republican seat congress elise stefanik elise congress historic tax cuts great jobs record economic growth secure border energy dominance peace through strength make america elise elise united nations elise congress house leadership team american people speaker johnson elise fantastic advance first agenda essential maintain must unified accomplish mission vital part effort beginning asked one biggest ally remain help deliver much tight majority want take chance anyone else running love nothing worry come election day others good therefore stay rejoin continue fight amazing thrilled look forward day able join administration future absolutely thank,['Geopolitics & Policy'],"Geopolitics & Policy, Society & Labor, Corporate Sector","[0.973, 0.002, 0.0]",POSITIVE,0.9995,"['one', 'american', 'first', 'election day', 'congress', 'america', 'johnson', 'congress house', 'republican']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-27 07:43:00,893,Just captured a major leader of MS13. Tom HOMAN is a superstar!,False,ms13 tom homan captured major leader superstar,['Financial Markets'],"Financial Markets, Corporate Sector, Tech & Innovation","[0.664, 0.137, 0.012]",POSITIVE,0.9983,[],2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-03-26 20:22:00,900,"I am pleased to announce that Brent Bozell will be our next United States Ambassador to South Africa. Brent is the Founder of the Media Research Center, which has exposed Fake News hypocrites for many years. Brent brings fearless tenacity, extraordinary experience, and vast knowledge to a Nation that desperately needs it. Congratulations Brent!",False,bozell united states south africa founder media research center fake news congratulations brent pleased announce next ambassador exposed hypocrite many year brings fearless tenacity extraordinary experience vast knowledge nation desperately need,"['Education & Knowledge', 'Tech & Innovation', 'Geopolitics & Policy']","Education & Knowledge, Tech & Innovation, Geopolitics & Policy","[0.945, 0.917, 0.902]",POSITIVE,0.9992,"['many year', 'bozell united states south africa']",2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2025-03-26 19:40:00,904,"I am pleased to announce the appointment of Brandon Beach as the next Treasurer of the United States. Brandon helped us secure a Massive and Historic Victory for our Movement in the Great State of Georgia, and has been doing an incredible job in the Georgia State Senate since 2012. As our next Treasurer, Brandon will uphold the Values of Fiscal Responsibility, Economic Growth, and help unleash America??s Golden Age. Congratulations Brandon!",False,brandon beach united states brandon historic victory great georgia georgia senate brandon values fiscal responsibility economic growth america golden age congratulations brandon pleased announce appointment next treasurer helped u secure massive movement incredible job since next treasurer uphold help unleash,['Macro Finance'],"Macro Finance, Geopolitics & Policy, Financial Markets","[0.763, 0.052, 0.003]",POSITIVE,0.9992,"['united states', 'brandon beach', 'senate', 'brandon values', 'georgia', 'brandon historic victory']",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-03-26 19:33:00,905,"Senator Bill Hagerty is doing a fantastic job representing the Great People of Tennessee!??I have known Bill for a long time, as both a Highly Successful Businessman, and outstanding Ambassador to Japan. He has been with us from the very beginning, helping us, MAKE AMERICA GREAT AGAIN. In the Senate, Bill is working hard to Revitalize our Economy, Lower Taxes, Secure the Border, Champion our Incredible Military/Vets, Restore American Energy DOMINANCE, Protect our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.??Senator Bill Hagerty has my Complete and Total Endorsement for Re-Election ?? HE WILL NEVER LET YOU DOWN!",False,bill hagerty great tennessee bill highly successful japan make america senate bill lower taxes border incredible military/vets restore american energy dominance ensure peace senator bill hagerty complete total fantastic job representing people known long time businessman outstanding ambassador u beginning helping u working hard revitalize economy secure champion protect always siege second amendment strength endorsement never,['Geopolitics & Policy'],"Geopolitics & Policy, Corporate Sector, Macro Finance","[0.978, 0.001, 0.0]",POSITIVE,0.999,"['american', 'second', 'senate', 'japan', 'america', 'tennessee', 'bill hagerty']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-25 16:03:00,911,"On National Medal of Honor Day, it was my Great Honor to recognize our Nation??s BRAVEST HEROES and incredible PATRIOTS who have been awarded the military's highest honor. Thank you!",False,national medal honor bravest day great recognize hero incredible patriot awarded military highest thank,['Uncertain'],"Geopolitics & Policy, Transport & Logistics, Crypto & Digital Assets","[0.0, 0.0, 0.0]",POSITIVE,0.9974,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-25 11:28:00,915,It was my Great Honor to welcome Medal of Honor recipients this morning at the White House??HEROES!,False,medal honor white great welcome recipient morning,['Uncertain'],"Geopolitics & Policy, Society & Labor, Crypto & Digital Assets","[0.003, 0.002, 0.0]",POSITIVE,0.9992,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-24 20:37:00,918,"??On this day in 1945, 16,000 Allied airborne troops land near Wesel Germany. Operation Varsity, the largest single-day parachute and glider assault in history, succeeds in securing a series of bridges over the Rhine River.??",False,wesel germany operation varsity rhine river day allied airborne troop land near largest parachute glider assault history succeeds securing series bridge,['Uncertain'],"Geopolitics & Policy, Transport & Logistics, Crypto & Digital Assets","[0.143, 0.001, 0.0]",POSITIVE,0.9984,['germany'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-24 16:12:00,920,"I am proud to announce that Dr. Susan Monarez is my Nominee to serve as the next Director of the Centers for Disease Control and Prevention (CDC). Dr. Monarez brings decades of experience championing Innovation, Transparency, and strong Public Health Systems. She has a Ph.D. from the University of Wisconsin, and PostDoctoral training in Microbiology and Immunology at Stanford University School of Medicine.??As an incredible mother and dedicated public servant, Dr. Monarez understands the importance of protecting our children, our communities, and our future. Americans have lost confidence in the CDC due to political bias and disastrous mismanagement. Dr. Monarez will work closely with our GREAT Secretary of Health and Human Services, Robert Kennedy Jr. Together, they will prioritize Accountability, High Standards, and Disease Prevention to finally address the Chronic Disease Epidemic and, MAKE AMERICA HEALTHY AGAIN!",False,susan monarez centers disease control cdc innovation transparency public health systems university wisconsin postdoctoral microbiology immunology stanford university school medicine cdc monarez great health human services robert kennedy jr accountability high standards disease chronic disease epidemic make america proud announce nominee serve next director prevention brings decade experience championing strong training incredible mother dedicated servant understands importance protecting child community future american lost confidence due political bias disastrous mismanagement work closely secretary together prioritize prevention finally address healthy,['Health & Biotech'],"Health & Biotech, Tech & Innovation, Education & Knowledge","[0.894, 0.08, 0.01]",POSITIVE,0.9989,"['american', 'stanford university school', 'robert kennedy jr accountability', 'cdc monarez', 'america', 'susan monarez']",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-03-24 10:37:00,923,"It is with great pleasure that I am announcing Alina Habba, Esq., who is currently serving as Counselor to the President, and has represented me for a long time, will be our interim U.S. Attorney for the District of New Jersey, her Home State, effective immediately!??Alina will lead with the same diligence and conviction that has defined her career, and she will fight tirelessly to secure a Legal System that is both ??Fair and Just?? for the wonderful people of New Jersey.Additionally, John Giordano, who has done a terrific job as the interim U.S. Attorney in New Jersey, will now be nominated as the new Ambassador to Namibia!Congratulations to Alina and John!",False,alina habba counselor u.s. district new jersey alina just new john giordano u.s. new jersey namibia alina john great pleasure announcing currently serving president represented long time interim attorney home state effective immediately lead diligence conviction defined career fight tirelessly secure legal system fair wonderful people done terrific job interim attorney nominated ambassador congratulation,['Legal & Regulation'],"Legal & Regulation, Geopolitics & Policy, Corporate Sector","[0.997, 0.045, 0.0]",POSITIVE,0.9988,"['john great', 'new jersey', 'alina', 'john giordano', 'alina habba counselor', 'u.s.', 'namibia']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-03-24 01:22:00,925,??A HISTORIC MOMENT FOR THE BOOKS??,False,historic the books moment,['Education & Knowledge'],"Education & Knowledge, Financial Markets, Real Estate & Housing","[0.991, 0.004, 0.001]",POSITIVE,0.9976,[],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-23 21:26:00,926,"The Failing New York Times insists on using Liddle?? Peter Baker, a really bad writer and Obama biographer and sycophant, to write many of the long and boring Fake News hit pieces against me. The only two people with less talent than Peter are his ??wife,?? the lovely Susan Glasser, and, of course, Maggot Hagerman, who may be the least talented writer in the entire stable of New York Times?? MEDIOCRITY! There??s something really wrong with these people, and their SICK, TRUMP DERANGED EDITORS. They did everything within their power to help rig the Election against me. How did that work out??? MAKE AMERICA GREAT AGAIN!!!",False,failing new york times liddle peter baker obama fake news peter susan glasser maggot hagerman new york times sick trump election make america insists using really bad writer biographer sycophant write many long boring hit piece two people less talent wife lovely course may least talented writer entire stable mediocrity something really wrong people deranged editor everything within power help rig work great,['Uncertain'],"Geopolitics & Policy, Corporate Sector, Macro Finance","[0.002, 0.002, 0.0]",NEGATIVE,0.9996,"['peter susan glasser', 'new york', 'failing new york times', 'two', 'fake news', 'america', 'maggot hagerman', 'peter baker obama']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-23 20:49:00,927,"Why would the now highly discredited 60 Minutes be doing a total ??puff piece?? on George Clooney, a second rate movie ??star,?? and failed political pundit. He fought hard for Sleepy Joe??s election and then, right after the Debate, dumped him like a dog. Later, I assume under orders from the Obama camp, pushed all out for ??Kamala,?? only to soon realize that that was not going to work out to well. 60 Minutes even fraudulently inserted Fake answers into her disastrous interview, aired just before Election Day, in one of the most embarrassing and dishonest events in broadcast history??And now George Clooney again? His press agent should be making a fortune!!!",False,george clooney sleepy joe debate obama fake election george clooney would highly discredited minute total puff piece second rate movie star failed political pundit fought hard right dumped like dog later assume order camp pushed kamala soon realize going work well minute even fraudulently inserted answer disastrous interview aired day embarrassing dishonest event broadcast press agent making fortune,['Uncertain'],"Geopolitics & Policy, Legal & Regulation, Macro Finance","[0.197, 0.001, 0.0]",NEGATIVE,0.9994,"['george clooney', 'joe debate', 'second', 'kamala']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-23 20:26:00,928,"Nobody likes a bad picture or painting of themselves, but the one in Colorado, in the State Capitol, put up by the Governor, along with all other Presidents, was purposefully distorted to a level that even I, perhaps, have never seen before. The artist also did President Obama, and he looks wonderful, but the one on me is truly the worst. She must have lost her talent as she got older. In any event, I would much prefer not having a picture than having this one, but many people from Colorado have called and written to complain. In fact, they are actually angry about it! I am speaking on their behalf to the Radical Left Governor, Jared Polis, who is extremely weak on Crime, in particular with respect to Tren de Aragua, which practically took over Aurora (Don??t worry, we saved it!), to take it down. Jared should be ashamed of himself!",False,nobody colorado state capitol obama colorado radical left jared polis tren aragua aurora don like bad picture painting one put governor along president purposefully distorted level even perhaps never seen artist also president look wonderful one truly worst must lost talent got older event would much prefer picture one many people called written complain fact actually angry speaking behalf governor extremely weak crime particular respect de practically took worry saved take ashamed,['Uncertain'],"Geopolitics & Policy, Society & Labor, Legal & Regulation","[0.483, 0.253, 0.004]",NEGATIVE,0.9971,"['capitol obama', 'aragua aurora don', 'colorado', 'one']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-23 13:34:00,929,But he doesn??t mind if criminals come into our Country. He is a Constitutional disaster! DJT,False,mind criminal come country constitutional disaster djt,"['Legal & Regulation', 'Geopolitics & Policy', 'Society & Labor']","Legal & Regulation, Geopolitics & Policy, Society & Labor","[0.992, 0.97, 0.684]",NEGATIVE,0.9985,[],5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2025-03-23 11:33:00,931,I LOVE $TRUMP ?? SO COOL!!! The Greatest of them all!!!!!!!!!!!!!!!!,False,trump love cool greatest,['Uncertain'],"Financial Markets, Geopolitics & Policy, Macro Finance","[0.376, 0.065, 0.01]",POSITIVE,0.9997,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-23 11:31:00,932,"TRUTH (Social) is on ??FIRE?? (in a positive way, of course!). It is my Voice, and the Real Voice of America. Sign up TODAY, I have never let you down!",False,truth social fire real voice america positive way course sign never let,['Education & Knowledge'],"Education & Knowledge, Society & Labor, Geopolitics & Policy","[0.975, 0.031, 0.021]",POSITIVE,0.9992,['america'],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-21 07:26:00,943,"??Elon Musk will be briefed by the Pentagon about the USA??s top secret plans against China should there be a War,??according to the Failing New York Times, one of the worst and most purposely inaccurate newspapers anywhere in the World. Their FAKE concept for this story is that because Elon does some business in China, that he is very conflicted and would immediately go to top Chinese officials and ??spill the beans.?? RATINGS CHALLENGED FAKE NEWS CNN immediately picked up on this absolutely ridiculous and false story, which is probably libelous, and went heavy with it. Fortunately, nobody was watching! Maggot Hagerman, the really dumb ??scammer?? who constantly writes about me for the Times, using anonymous, made up (nonexistent!) sources, and who I haven??t spoken to in ages, is a big part of the Scam. She lead the Russia, Russia, Russia Hoax, only to realize that she was duped and got it wrong. She owes me a totally discredited Pulitzer Prize for her bad reporting. The Fake News is the ENEMY OF THE PEOPLE??And Elon is NOT BEING BRIEFED ON ANYTHING CHINA BY THE DEPARTMENT OF WAR!!!",False,elon musk pentagon usa china failing new york times fake elon china chinese ratings fake maggot hagerman times scam russia russia russia hoax pulitzer prize fake news enemy of the people??and elon not the department briefed top secret plan war one worst purposely inaccurate newspaper anywhere world concept story business conflicted would immediately top official spill challenged cnn immediately picked absolutely ridiculous false story probably libelous went heavy fortunately nobody watching really dumb scammer constantly writes using anonymous made nonexistent source spoken age big lead realize duped wrong owes totally discredited bad reporting briefed anything war,['Geopolitics & Policy'],"Geopolitics & Policy, Corporate Sector, Legal & Regulation","[0.812, 0.009, 0.003]",NEGATIVE,0.9994,"['china', 'one', 'pentagon usa', 'new york', 'cnn', 'russia', 'chinese', 'elon musk']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-20 23:00:00,946,"The Fake News is at it again, this time the Failing New York Times. They said, incorrectly, that Elon Musk is going to the Pentagon tomorrow to be briefed on any potential ??war with China.?? How ridiculous??? China will not even be mentioned or discussed. How disgraceful it is that the discredited media can make up such lies. Anyway, the story is completely untrue!!!",False,fake news new york times elon musk pentagon china failing incorrectly going tomorrow briefed potential war ridiculous even mentioned discussed disgraceful discredited medium make lie anyway story completely untrue,['Geopolitics & Policy'],"Geopolitics & Policy, Financial Markets, Corporate Sector","[0.841, 0.001, 0.0]",NEGATIVE,0.9983,"['pentagon', 'china', 'tomorrow', 'fake news new york times']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-20 14:47:00,950,"Senator Jim Risch is doing a tremendous job representing the incredible people of Idaho, a State I love, and WON BIG, in 2016, 2020, and 2024!??As the Chair of the Senate Foreign Relations Committee, Jim is fighting tirelessly to advance our America First Agenda. He is working hard to Grow our Economy, Create GREAT Jobs, Strongly Support our Farmers and Ranchers, Champion American Energy DOMINANCE, Secure our Border, Strengthen our Military/Veterans, Defend our always under siege Second Amendment, and Restore PEACE THROUGH STRENGTH.??Senator Jim Risch has my Complete and Total Endorsement for Re-Election, he is an exceptional man, and HE WILL NEVER LET YOU DOWN!",False,jim risch idaho won senate jim america create strongly support ranchers champion american energy dominance border strengthen defend peace jim risch complete total senator tremendous job representing incredible people state love big chair foreign relation committee fighting tirelessly advance first agenda working hard grow economy great job farmer secure always siege second amendment restore senator endorsement exceptional man never,['Uncertain'],"Geopolitics & Policy, Society & Labor, Legal & Regulation","[0.237, 0.001, 0.0]",POSITIVE,0.9989,"['american', 'first', 'senate', 'jim', 'second', 'jim america']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-19 20:46:00,954,WELCOME TO THE OVAL OFFICE????????,False,oval welcome,['Uncertain'],"Crypto & Digital Assets, Tech & Innovation, Real Estate & Housing","[0.333, 0.028, 0.025]",POSITIVE,0.9997,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-19 15:10:00,959,"THANK YOU, ELON??MAGA!",False,thank,['Uncertain'],"Financial Markets, Tech & Innovation, Education & Knowledge","[0.053, 0.027, 0.023]",POSITIVE,0.9998,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-19 13:45:00,965,"??All energy that's affordable, reliable, and secure is a part of the Trump administration and nuclear absolutely falls in that category.""",False,trump energy affordable reliable secure part administration nuclear absolutely fall category,"['Energy & Commodities', 'Geopolitics & Policy']","Energy & Commodities, Geopolitics & Policy, Macro Finance","[0.998, 0.85, 0.011]",NEGATIVE,0.9971,[],1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2025-03-19 12:27:00,966,"Reports are coming in that while Iran has lessened its intensity on Military Equipment and General Support to the Houthis, they are still sending large levels of Supplies. Iran must stop the sending of these Supplies IMMEDIATELY. Let the Houthis fight it out themselves. Either way they lose, but this way they lose quickly. Tremendous damage has been inflicted upon the Houthi barbarians, and watch how it will get progressively worse ?? It??s not even a fair fight, and never will be. They will be completely annihilated!",False,iran general support houthis supplies iran houthis houthi report coming lessened intensity military equipment still sending large level must stop sending immediately let fight either way lose way lose quickly tremendous damage inflicted upon barbarian watch get progressively worse even fair fight never completely annihilated,['Uncertain'],"Geopolitics & Policy, Transport & Logistics, Crypto & Digital Assets","[0.014, 0.0, 0.0]",NEGATIVE,0.9978,['iran'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-19 00:08:00,968,"If a President doesn??t have the right to throw murderers, and other criminals, out of our Country because a Radical Left Lunatic Judge wants to assume the role of President, then our Country is in very big trouble, and destined to fail!",False,country radical left lunatic country president right throw murderer criminal judge want assume role president big trouble destined fail,['Geopolitics & Policy'],"Geopolitics & Policy, Legal & Regulation, Society & Labor","[0.986, 0.03, 0.004]",NEGATIVE,0.9985,[],2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-18 22:22:00,969,"Tonight, in the White House, I warmly welcomed UAE National Security Advisor H.H. Sheikh Tahnoon bin Zayed Al Nahyan to meetings and a dinner with many notable, senior U.S. officials. The evening demonstrated the long-standing ties and bonds of friendship between our countries. UAE and the U.S. have long been partners in the work to bring peace and security to the Middle East and the World. Discussions also included ways for our countries to increase our partnership for the advancing of our economic and technological futures.",False,tonight white house uae national sheikh tahnoon zayed al nahyan u.s. uae u.s. middle east warmly welcomed security advisor bin meeting dinner many notable senior official evening demonstrated tie bond friendship country long partner work bring peace security world discussion also included way country increase partnership advancing economic technological future,['Geopolitics & Policy'],"Geopolitics & Policy, Tech & Innovation, Crypto & Digital Assets","[0.998, 0.001, 0.0]",POSITIVE,0.9994,"['bin meeting', 'tonight', 'uae u.s.', 'evening', 'zayed al nahyan', 'u.s.', 'white house uae national sheikh', 'middle east']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-18 21:43:00,970,Wow. What a great interview of Elon Musk by Sean Hannity. A must watch. TWO GREAT AMERICANS!!! DJT,False,wow elon musk sean hannity great interview must watch two american djt,['Uncertain'],"Education & Knowledge, Climate & Environment, Financial Markets","[0.0, 0.0, 0.0]",POSITIVE,0.999,"['two', 'american', 'sean']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-17 17:29:00,979,"I am pleased to announce a new Board of Visitors for our Nation??s oldest Military Academy, West Point. Major General David Bellavia, Lieutenant General Dan Walrath, General Michael Flynn, Congressman Wesley Hunt, Maureen Bannon, and Meghan Mobbs are hereby appointed to the Board. They will make our Country proud. Congratulations to all!",False,board visitors academy west point major general david bellavia lieutenant dan walrath general michael flynn congressman wesley hunt maureen bannon meghan mobbs board pleased announce new nation oldest military hereby appointed make country proud congratulation,['Geopolitics & Policy'],"Geopolitics & Policy, Education & Knowledge, Legal & Regulation","[0.533, 0.052, 0.0]",POSITIVE,0.9979,"['michael flynn', 'board visitors academy', 'david bellavia', 'wesley hunt', 'meghan mobbs board']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-17 17:22:00,980,"Completing my list of appointments to the United States Naval Academy, I am happy to announce that the full Board will consist of Sean Spicer, Walt Nauta, Congressman ??Doc Ronnie?? Jackson, Congressman Derek Van Order, Senator Tim Sheehy, and Earl Ehrhart. Congratulations to you all!",False,united states naval academy board sean spicer walt nauta congressman ronnie jackson congressman derek van order senator tim sheehy earl ehrhart completing list appointment happy announce full consist doc congratulation,['Uncertain'],"Education & Knowledge, Geopolitics & Policy, Legal & Regulation","[0.05, 0.028, 0.001]",POSITIVE,0.9984,"['united states naval academy board', 'walt nauta', 'tim sheehy earl ehrhart', 'ronnie jackson', 'derek van', 'sean']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-17 17:20:00,981,"Our Great United States Air Force Academy will soon have an incredible Board of Visitors, composed of Doug Nikolai, Dan Clark, Senator Tommy Tuberville, Charlie Kirk, and Dina Powell. Congratulations to all!",False,great united states air force academy board visitors doug nikolai dan clark senator tommy tuberville charlie kirk dina powell soon incredible composed congratulation,['Education & Knowledge'],"Education & Knowledge, Geopolitics & Policy, Tech & Innovation","[0.905, 0.002, 0.0]",POSITIVE,0.9989,"['charlie kirk', 'doug nikolai dan clark', 'great united states air force academy board', 'dina powell', 'tommy tuberville']",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-17 00:35:00,991,"The ??Pardons?? that Sleepy Joe Biden gave to the Unselect Committee of Political Thugs, and many others, are hereby declared VOID, VACANT, AND OF NO FURTHER FORCE OR EFFECT, because of the fact that they were done by Autopen. In other words, Joe Biden did not sign them but, more importantly, he did not know anything about them! The necessary Pardoning Documents were not explained to, or approved by, Biden. He knew nothing about them, and the people that did may have committed a crime. Therefore, those on the Unselect Committee, who destroyed and deleted ALL evidence obtained during their two year Witch Hunt of me, and many other innocent people, should fully understand that they are subject to investigation at the highest level. The fact is, they were probably responsible for the Documents that were signed on their behalf without the knowledge or consent of the Worst President in the History of our Country, Crooked Joe Biden!",False,pardons sleepy joe biden unselect committee political thugs void vacant and of autopen joe biden biden unselect committee witch hunt worst crooked joe biden gave many others hereby declared force effect fact done word sign importantly know anything necessary pardoning document explained approved knew nothing people may committed crime therefore destroyed deleted evidence obtained two year many innocent people fully understand subject investigation highest level fact probably responsible document signed behalf without knowledge consent president history country,['Legal & Regulation'],"Legal & Regulation, Geopolitics & Policy, Society & Labor","[0.994, 0.049, 0.017]",NEGATIVE,0.9975,"['joe biden', 'two year', 'joe biden biden unselect committee', 'joe biden unselect committee']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-03-17 00:34:00,992,"Great playing with Scott Lombart, a terrific Golfer!",False,great scott lombart playing terrific golfer,['Uncertain'],"Crypto & Digital Assets, Climate & Environment, Real Estate & Housing","[0.0, 0.0, 0.0]",POSITIVE,0.9998,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-17 00:21:00,993,"Thank you to my very talented friend, Paul Anka, for doing a new version of ??My Way.?? What a wonderful guy Paul is!",False,paul anka paul thank talented friend new version wonderful guy,['Uncertain'],"Financial Markets, Tech & Innovation, Consumer & Retail","[0.004, 0.003, 0.0]",POSITIVE,0.9999,['paul'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-16 14:52:00,996,"I just won the Golf Club Championship, probably my last, at Trump International Golf Club, in Palm Beach County, Florida. Such a great honor! The Awards dinner is tonight, at the Club. I want to thank the wonderful Golf Staff, and all of the many fantastic golfers, that participated in the even. Such fun!",False,golf club trump international golf club palm florida awards club golf championship probably last beach county great honor dinner tonight want thank wonderful staff many fantastic golfer participated even fun,['Uncertain'],"Corporate Sector, Society & Labor, Education & Knowledge","[0.0, 0.0, 0.0]",POSITIVE,0.9994,"['florida', 'golf club', 'tonight', 'last beach county']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
